id,name,review_count,rate,address,zip_code,coordinates
QdIeRttev3jQ0fOZBgiuzQ,Supernatural,12,5.0,43 E 19th St,10003,"(40.738221, -73.9886561)"
V7_IQ1ab69JilAlgrSnMXg,L Encanto D Lola,249,3.5,57 Lenox Ave,10026,"(40.8001464434346, -73.9511863565111)"
KzJYO3-2k9XJhOHVpXayZQ,Empellón Al Pastor East Village,234,3.5,132 St Marks Pl,10009,"(40.72668, -73.98336)"
_Pz5L7DGORcaThGB4CWcfg,La Loncheria,47,4.5,41 Wilson Ave,11237,"(40.702921, -73.929105)"
jFYEsw6_4y4VMpSVB863sw,Mojave,667,3.5,22-36 31st St,11105,"(40.7753290076368, -73.9119911693115)"
YYB2lPax5wAdeNWUcm5WAg,Mexicocina,151,4.0,503 Jackson Ave,10455,"(40.811884525549, -73.90966713749)"
4bSYj9nl_mAXIqpA2loIag,Oaxaca Taqueria,75,3.5,1198 1st Ave,10065,"(40.7631132993777, -73.9591559395194)"
_PWUuHHqyfJBrTROPR72Fw,The Taco Shop,326,4.0,166 W 4th St,10014,"(40.7319488525391, -74.0015411376953)"
0X0cXXEyFa50ptzNpAZNyA,Otto's Tacos,126,4.0,1568 3rd Ave,10128,"(40.7802999, -73.95312)"
XI8c4klXYX0b3MV8n8Kteg,Cienega Las Tlayudas de Oaxaca Mexican Cuisine,34,4.5,10432 Corona Ave,11368,"(40.74369, -73.85759)"
HwDu45zV90Wmprn6sPttCQ,Mexican Festival,238,3.0,2672 Broadway,10025,"(40.7982804740353, -73.9689128100872)"
r5NT8-nV4py2c-mppTKucQ,Essex Taqueria,241,4.0,123 Essex St,10002,"(40.7197418, -73.9877989)"
Xu8H24NxJJxEE-9wGp_AMA,The Brazen Tavern,292,4.5,356 W 44th St,10036,"(40.7593269348145, -73.9913101196289)"
zb45GcwBARV0DndrwAr-9A,Riviera Maya Mexican Cuisine,266,4.0,252 E Fort Lee Rd,07603,"(40.8725881057144, -74.0205895900726)"
kwknIGiHza2sjdt-bwPGwQ,Blockheads,190,3.5,60 3rd Ave,10003,"(40.73123, -73.98905)"
iV4Qm5DnGChgrnbYG20ASw,Sombrero Mexican Restaurant,310,2.5,303 W 48th St,10036,"(40.7611200213432, -73.9870921522379)"
MfbVI5reXLIIs8Cc2HwgQw,Breakroom,1498,4.5,83 Baxter St,10013,"(40.7166907225542, -73.9999440120647)"
_8Oq6MmhqLgzQDVYXWLxuA,Réunion,659,4.0,357 W 44th St,10036,"(40.75964943513, -73.991308284398)"
1m6pfntylp2UL67hRPCbiw,The Lost Lady,60,4.5,171 Avenue C,10009,"(40.72631, -73.97756)"
7xW-mmylJCNQgYw88Ur89Q,La Posada Mexican Food,212,3.5,364 3rd Ave,10016,"(40.74115, -73.98189)"
bly3jHNlMEiNCDTYB-qbrQ,Flats Fix,76,4.0,14 E 23rd St,10010,"(40.74073, -73.98839)"
0o0s6bUIuy0LTGNR3xYzzw,Dos Toros Taqueria,348,3.5,1111 Lexington Ave,10075,"(40.7739509, -73.9594762)"
H08vCdbcP3oy0cBEKqM5KQ,El Rey del Sabor,70,4.0,166 E 60th St,10021,"(40.7622400274526, -73.9663818196397)"
UmY9dyGOclJ0tGbn1IozlA,Zaragoza Mexican Deli & Grocery,294,4.0,215 Ave A,10009,"(40.730102, -73.980949)"
XKtxfym5V7XWYk5AFgjx_Q,Molcajetes,2,5.0,520 West Side Ave,07304,"(40.7185, -74.08314)"
evJqF34WN9Bz73j99vDTCQ,Azteca Restaurante Mexican Cuisine,191,4.0,47 Park Ave,07070,"(40.8273889, -74.103651)"
M8YeVFsrlYTvoAU_NFPk5Q,La Slowteria,216,4.0,548 Court St,11231,"(40.675054752231, -73.9995680865082)"
oux6Pz_hRhJIiGs8EuT6pg,Boticarios,102,4.5,58 E 1st St,10003,"(40.723828348853, -73.989407704216)"
iXtZQ7twXQiv7j2ZdxZqUg,Burritos y Mas NY Tex-Mex,136,4.0,1571 Lexington Ave,10029,"(40.7887686998247, -73.9486259859039)"
A8qXfx_LBI6fnOhxDmvIOA,Sabor A Mexico,134,3.5,1744 1st Ave,10128,"(40.77953, -73.94704)"
1mynqR4fWUovyt9q1_zI9g,ERT Restaurant,5,5.0,73-18 Northern Blvd,11372,"(40.7546065, -73.8930553)"
ONpovEzuqFtHMHN-AtPd8g,Guadalupe Inn,148,4.5,1 Knickerbocker Ave,11237,"(40.70771, -73.93182)"
Ck09FempamAKGSPsV_bX-A,Xixa,535,4.5,241 S 4th St,11211,"(40.7104, -73.95854)"
mpIy_AMoY-3K5u-JFQQ1uw,Clifton City Tavern Mexican Cantina,331,4.0,709 Van Houten Ave,07013,"(40.8597205, -74.1512634)"
4rAXH_bl_iJ1BwHp7I3rYg,Al Horno Lean Mexican Kitchen,229,3.5,417 W 47th St,10036,"(40.762149, -73.990997)"
Yilk_Ucz4L6w9EmvAS2gHg,Taqueria Coatzingo,400,4.0,7605 Roosevelt Ave,11372,"(40.7471912668812, -73.8895068500844)"
XHJhXRjoNZcnvqUQ_xYMzw,Las Quesadillas,1,5.0,6310 Broadway,07093,"(40.7897164118687, -74.0082685276866)"
4IE9hPuy5QIWVdaETUEG_Q,El Sombrero,321,3.5,108 Stanton St,10002,"(40.72124, -73.9875)"
j4dGkqL-OK9YH8Sl2eOWEg,5 Burro Cafe,1257,3.5,72-05 Austin St,11375,"(40.7192464187592, -73.8422552802263)"
0XuJtcq9nMdAWyhJ_fZC-w,Virgin Mary Tacos,4,5.0,370 E 28th St,10016,"(40.7400398, -73.9766541)"
iK2jJQA72XRjf4nUD3cAnA,Tortilleria Mexicana Los Hermanos,673,4.0,271 Starr St,11237,"(40.7066299, -73.92198)"
LQHegfNHe7ylY3bocrFlpg,Calle Dao - Bryant Park,1480,4.0,38 W 39th St,10018,"(40.752155, -73.984223)"
mNS4lJ66nND2cRoxF9aP3Q,Mariachi Grill,254,4.5,262 Ridge Rd,07071,"(40.80951, -74.11764)"
Q10FeFs1mtNchv1NbNcsLg,Oaxaca Taqueria,105,3.5,152 E 33rd St,10016,"(40.7453117370605, -73.9795227050781)"
eTR6nfHvQzvKX7Dcd6JrfA,District Social,563,4.0,252 W 37th St,10018,"(40.75369, -73.99136)"
Drb6I9masZDvxQUVcqE2ww,Ho' Brah a taco joint,748,4.0,8618 3rd Ave,11209,"(40.623006, -74.031548)"
qQIF8nQE1eliKObIlFvBaQ,Otto's Tacos,318,4.0,705 9th Ave,10019,"(40.7625885009766, -73.9900054931641)"
3DNtS1_3gobrYQBAwDx4DA,Calexico,667,3.5,645 Manhattan Ave,11222,"(40.72416, -73.95132)"
jgFMmMnwipOBv8jOUQpjRQ,El Original TX MX,343,3.0,735 10th Ave,10019,"(40.764551, -73.992142)"
GXK3j99VZK-7JJ0YrtIR0w,Parada 47,40,4.0,526 W 47th St,10036,"(40.763092, -73.99443)"
60sLpAHHl-IvANGTRzfCow,Tacos Grand Central,17,4.0,711 2nd Ave,10016,"(40.7476230390695, -73.9740906903076)"
7KO4zcBtc2-2M5kJLfl0kw,Jolie Cantina,382,4.0,241 Smith St,11231,"(40.683532, -73.992288)"
m3C3d47Bh4NJHGXvT6Rqbg,Mexico 2000 Restaurant,112,4.0,369 Broadway,11211,"(40.70765, -73.95493)"
Guy0Mow5rqt4a3RDMRTY5g,Gordo's Cantina,183,4.0,24-11 Bridge Plz N,11101,"(40.7512226, -73.9407712)"
ApzxIf8AYh3MEgvF63Zuvw,Cantina 48,1,5.0,605 W 48th St,10036,"(40.76497, -73.99607)"
9laSSXnr4F16gURfUBbZTA,Oaxaca Taqueria,74,3.5,1709 2nd Ave,10128,"(40.77964, -73.95081)"
MLJsyE42tx4R3wKp2eqnRQ,Blue Moon Mexican Café,398,3.5,23 E Palisade Ave,07631,"(40.893662, -73.97408)"
zjnnccSIpMdx5fN-MxAr_w,La Superior,542,3.5,295 Berry St,11211,"(40.71357, -73.96363)"
4sNPRRefpFQl-fE_aU5XaA,Refried Beans Mexican Grill,238,3.5,591 Fort Washington Ave,10033,"(40.8549599636967, -73.9370997259323)"
ZZxYVgodx2TxbYwh-0YU1w,Taqueria Tlaxcalli,531,4.5,2103 Starling Ave,10462,"(40.83622, -73.85488)"
z_emTJ2d3kDEe8mz3w-KNw,Alta Calidad,146,4.0,552 Vanderbilt Ave,11238,"(40.68011, -73.96818)"
okNIE5TrZVy43GI0A3aUIw,Rocco's Tacos & Tequila Bar,1152,3.5,339 Adams St,11201,"(40.69319596606, -73.9885798943981)"
fTyE8UGWb_4Q05fd_H6YPg,Burrito Loco,259,3.0,166 W 4th St,10014,"(40.73195, -74.00154)"
PGpCaNkB1meojnbgRmb2gQ,Buena Vista Restaurant & Bar,76,5.0,536 9th Ave,10018,"(40.75686, -73.99356)"
juULANORQ2onWkEvSMjlaw,Al Horno Lean Mexican Kitchen,114,3.5,1089 2nd Ave,10022,"(40.75967, -73.96525)"
aQZxNF1j3T_pKCOpGD79cg,Casa del Taco,73,5.0,671-A Palisade Ave,07010,"(40.8253, -73.98312)"
t5bLApk2dbQPJiLuzfy5tg,Lucha Lucha,255,4.0,283 Nostrand Ave,11216,"(40.688983, -73.951026)"
FrYsIO_pXB6csWkvy-nfbQ,Made In Mexico Harlem,82,3.5,2161 2nd Ave,10029,"(40.7940072130959, -73.9402346313)"
o-duxoiNcst0i8plLk55aw,Cuatro Amigos and a Bottle of Tequila,66,3.5,217 Rte 3 E,07094,"(40.7916567018947, -74.0551671887292)"
p7MviobRqz5rvdzmsjBdEw,El Aguila,176,4.0,1634 Lexington Ave,10029,"(40.790573, -73.947715)"
QIsFsiOP3H_NkgeWST7GPA,Maizal Restaurant & Tequila Bar,280,4.0,3207 34th Ave,11106,"(40.759331, -73.926035)"
jQjQHNAM8xXB73kFkfg9kA,Tacos Cholula,147,4.0,25 Ave A,10009,"(40.72301, -73.98605)"
YOuxIvQh4RbX14Sh98m74Q,Mr Burrito,19,4.5,43-20 Greenpoint Ave,11104,"(40.7409739, -73.921299)"
ipmOYDh9snm3ZUv546MACQ,Taqueria Milear,166,4.5,752A Nostrand Ave,11216,"(40.6729835327648, -73.9503121359905)"
vC5XPdWzKa-c8iUQlUwEUQ,Orale Mexican Kitchen,65,4.0,1426 Willow Ave,07030,"(40.754888, -74.029532)"
W_0AX5JL3QZnX1oQNxQGtw,Xochimilco Family Restaurant,75,4.5,653 Melrose Ave,10455,"(40.8185645, -73.9168277)"
HmdGSeQbK2vI3Vp7xfcIrg,Catrinas Mexican Grill,69,4.0,7316 3rd Ave,11209,"(40.63248, -74.02767)"
xIi-TO8iDQCy1ZSHe11_Zw,El Paso Taqueria,211,3.0,64 E 97th St,10029,"(40.787296295166, -73.9528121948242)"
vsQjfOXS10MQ8_CZ3amhVQ,Downtown Bakery Cocina Mexicana,241,4.0,69 1st Ave,10003,"(40.72543, -73.98711)"
m8z1eTTetr-JbSM1HU2t6Q,Tacos Y Quesadillas Mexico,45,4.0,924 9th Ave,10019,"(40.7686908, -73.9849574)"
sul_ihulQ5VUPNbk9liWqA,Cantina Rooftop,407,3.0,605 W 48th St,10036,"(40.765101, -73.996046)"
g3QERUGn1BIS-_WJVwnKyQ,Cantina Lobos,74,4.0,217 Wolfs Ln,10803,"(40.906394318171, -73.8117176678981)"
8XHbZIKDQbXhyKIGiukVeQ,Boucherie Union Square,449,4.5,225 Park Ave S,10003,"(40.73715, -73.98789)"
ftL-f4OoFFshVYSZwTOrYA,The Owl's Tail,28,4.0,215 W 75th St,10023,"(40.781040643739, -73.9807120224114)"
vnDkQsM9ijg0AzkZBmCofA,Los Viajeros NYC,51,4.5,1000 S 8th Ave,10019,"(40.7670572247869, -73.9825777082569)"
ZsCoRBQeHfdxi9qLlfH4dg,Tlaquepaque Restaurant,105,4.5,347 North Ave,10801,"(40.9142107, -73.7841287)"
sbdRT4UyIYTFrXfCKraAhQ,Vera Cruz,221,3.5,195 Bedford Ave,11211,"(40.71729, -73.9579399)"
al9HKZ3kCJipAJW4uxzj4A,Havana Central,1979,4.0,151 W 46th St,10036,"(40.75831, -73.98416)"
QP77bL34-vftZFZZC2N7sQ,Ghost Donkey,109,3.5,4 Bleecker St,10012,"(40.72524, -73.99271)"
XGdUYzkPkX94RoLlPDymeQ,Tacos Y Quesadillas Mexico,31,4.0,2030 Broadway Ave,10023,"(40.777487, -73.982069)"
9z2lUyfzZV8b2rkkiwSM4g,ABC Cocina,839,4.0,38 E 19th St,10003,"(40.7379699846239, -73.9892806964011)"
1Ylu26XW3F6gSJWdFw6-8g,Great Burrito,229,4.0,100 W 23rd St,10011,"(40.7428322, -73.9930115)"
v7hwkFxrz2pORrT9Fiiovw,La Lupe,146,3.5,9 Jefferson St,11206,"(40.69725, -73.93517)"
H9GD7km7riFooM0FkdwOPg,Calle Ocho,2457,4.0,45 W 81st St,10024,"(40.7831208393736, -73.9737190394484)"
NMvGg6AwvEMUEjIF1z9Ghw,Puebla,18,4.0,120 Essex St,10002,"(40.7191285440113, -73.987642195336)"
hSkeb_lmfxnoqg7EVo19Vw,Taco Mix,344,4.0,234 E 116th St,10029,"(40.797098, -73.938785)"
b_3yI7FXcIle71lD9Tulww,Guajillo,29,4.5,2277 1st Ave,10035,"(40.7967861606349, -73.934840150695)"
DHFEpeJXemrdxIuGGcyurg,De Mole,590,4.0,4502 48th Ave,11377,"(40.7391932, -73.9202624)"
jzVv_21473lAMYXIhVbuTA,De Mole Astoria,342,4.0,4220 30th Ave,11103,"(40.7625999, -73.9129028)"
Wm6vj0ekRAzZnaeaBEkOag,Taqueria Downtown,1615,4.0,236 Grove St,07302,"(40.7162, -74.04451)"
YS21bp9Wp715X75r7eTzxw,Mi Querido Mexico Lindo,12,4.5,247 E 116th St,10029,"(40.79733, -73.93816)"
2ewrI499NSsA1sNX30K5Dg,Lunera Modern Mexican,93,4.0,3225 Steinway St,11103,"(40.7582236, -73.9194022)"
N90gLDq4XgqYanlRqaeNKg,Acapulco,258,4.0,1116 Manhattan Ave,11222,"(40.7367, -73.95517)"
Pda9zJfg0pRABp9krlJh3Q,El Rey Del Sabor,29,4.0,43RD And 6th Ave,10036,"(40.7555, -73.98361)"
34LM8_lP8iwizHBu6YgaQQ,El Jeffe,181,4.5,1483 Fulton St,11216,"(40.6801601, -73.9419752)"
ox36ejKIJqE0lALCiZu0IA,El Patron,632,3.5,194-01 Northern Blvd,11358,"(40.7581599, -73.78747)"
_M5FVY4hkcuU-ASdVZPfRQ,Tacos El Bronco,518,4.0,4324 4th Ave,11220,"(40.65006, -74.00915)"
ISxL2HWJNCazHAdy5oblJA,Coney Shack,267,4.5,42nd St Times Square,10036,"(40.7553317654854, -73.9866291359066)"
uvcEo61aL2F8e4PCzwZsYg,Chihuahua,127,4.5,47-02 Greenpoint Ave,11104,"(40.7425222545862, -73.9176765829325)"
vEMveTHn23hdT2_FhV7ctQ,Las Panteras Negras,28,4.5,2130 2nd Ave,10029,"(40.79279, -73.9405)"
XsxnMWdMpVixA7Yyq_vq7Q,Paloma's,108,4.5,435 Menahan St,11237,"(40.7034683227539, -73.9121246337891)"
h5WkewI6U7NjLB_n6WgdvQ,HandCraft Kitchen & Cocktails,328,4.0,367 3rd Ave,10016,"(40.74103, -73.98132)"
F76RYME8VeIIJDkVCOe0rg,Tequila Chito's Mexican Grill,197,2.5,358 W 23rd St,10011,"(40.7460136413574, -74.0009002685547)"
YgVUJg4-aUsSu9dLhfF-3Q,Pinks,179,4.0,242 E 10th St,10003,"(40.7287913560867, -73.9845903217793)"
aIigHZBgXDHXalBZMRHsvg,Gringo's,361,3.5,12 Coles St,07302,"(40.7216329213934, -74.0476842694786)"
4wDGKf3dsSo2b3svJHh-qw,Josefina's Mexican Restaurant,4,5.0,36-01 10th St,11106,"(40.761385, -73.940646)"
wOvCuvf0ftfTxQ-8NJ6V4A,Xochimilco Mexican Restaurant & Bakery,15,4.5,321-323 61st St,07093,"(40.78872, -74.01255)"
bNPYPLuCjnRvRuL56otJiw,Don Tequila Urban Cantina,207,4.0,83-38 Woodhaven Blvd,11385,"(40.7022312, -73.8557038083673)"
zBORlLYwMqqJ_GOX6K31mw,Pedro's Mexican Bar & Restaurant,448,2.5,73 Jay St,11201,"(40.702526, -73.98647)"
HOEjrJUwKBxSmQRVSILS8Q,Tepache,306,3.5,361 Halsey St,11216,"(40.683368, -73.938289)"
6Pa3-9piblDJu0l8u84Jhg,Mi Mariachi Taqueria,250,4.5,213 Sip Ave,07306,"(40.73156, -74.06974)"
R6cdgEFQwu0vDllP5tEWUQ,Blockheads,217,3.5,175 W 90th St,10024,"(40.79024, -73.97274)"
4jucppz-BA0MiY06DjuBYQ,Frijolito's,113,4.5,3446 Broadway,10031,"(40.8234652876854, -73.9524172246456)"
pOgAM5F7zTAW7Y_sCjycWQ,Adobe Blues,257,4.0,63 Lafayette Ave,10301,"(40.643234, -74.095314)"
n9NAUB6ivkk45bUz3nm2AA,Grito Mexican Grill,153,4.0,1555 Saint Nicholas Ave,10040,"(40.85355, -73.93087)"
vpWPgusmUD0cYNKf0uEQIw,Cemitas El Tigre,195,4.5,45-14 48th Ave,11377,"(40.7391913, -73.9198491)"
Ko95LRE9AAvb2Lk9Iwh2-Q,Otto's Tacos,716,4.0,141 2nd Ave,10003,"(40.72914, -73.9874899)"
bbSVzQG_vBlc7uKOT-IATQ,Dos Toros Taqueria,20,3.5,10 E 48th St,10017,"(40.75685, -73.97738)"
b1YI5HyveAliyFh7Tuiszg,Cozumel Tortilla,56,3.0,877 10th Ave,10019,"(40.76944, -73.98867)"
7xY3vxBy7yFF5dVAi-6hPQ,Pipo's Mexican Restaurant,48,3.5,166 E 118th St,10035,"(40.7994318892483, -73.9398034173906)"
aAqdmE9QFLLQsYDMibtbJA,Mama Eatery,117,4.0,46 Mulberry St,10013,"(40.71503, -73.99956)"
8WnHtvMdPWE66eSkUdbLhQ,Flip Sigi,612,4.0,525 Hudson St,10014,"(40.73405, -74.00642)"
pMUsX9vXcHcS9KTRbFewbw,Picante Picante,146,4.0,156 W 231st St,10463,"(40.8781, -73.903)"
fjE_lpKblhrN_48X2ca-7w,Mezquite Restaurant,250,4.0,45-06 30th Ave,11103,"(40.76167, -73.9109)"
8-boHR8m_gWYHF4XXasYbA,Tacos Mi Mexico,9,5.0,,10128,"(40.78084, -73.9511)"
GVc1Eh-Welogn5qgaK-PFA,Tamale Lady,2,4.5,37 E 39th St,10016,"(40.750843, -73.9801865)"
4ttqjZMCsfz6X0kQ_KR0xQ,Orale Mexican Kitchen,970,4.0,341 Grove St,07302,"(40.720538, -74.043127)"
KNo4WyHcQ8Kwd4zXy_mhfA,El Cantante,1,4.0,110 Leroy St,10014,"(40.73019, -74.00762)"
TYVIfbcJ3YT4CP1roKMshg,Lucy's Cantina Royale,615,2.5,1 Penn Plz,10119,"(40.751757506263, -73.9928958215327)"
tulTGtXf_TWmcMqPx03Pyw,Restaurant Tecalitlan,60,4.5,123 Union Ave,10801,"(40.91016, -73.7901)"
MhGjWgAFFyb6QMwUIkhpBQ,Metro Taco,10,5.0,102-15 Metropolitan Ave,11375,"(40.71054, -73.85006)"
IwCABldBA_oOg6S2LnAXYw,Takumi Taco,55,3.0,230 Park Ave,10169,"(40.7543951061432, -73.975995182991)"
sMck1jbU2fWNUdEx2BQCqQ,Avenida Cantina,227,3.5,25 Ave B,10009,"(40.722236, -73.983009)"
JFlt7BDll3JUDy78vJ2q1g,Las Margaritas Sunset,30,4.0,425 Graham Ave,11211,"(40.7176805498912, -73.9449793863278)"
g4NwsmgkpdEMRvUmLzVLVA,Victoria's Mexican - American Grill,113,4.5,201 Main St,07643,"(40.8518846527181, -74.0412875711639)"
-u5usGYF-cLqf9FMmApinw,Cafe 11-11,3,5.0,352 Broadway,11211,"(40.70758, -73.9558796)"
bVi0Rk_GfkrJJELLXaqEeA,Dos Toros Taqueria,81,3.5,636 Lexington Ave,10022,"(40.7592114, -73.9706706)"
eZ0J2lwGdOBZHQKTC5hQYQ,Cerveceria Havemeyer,118,3.5,149 Havemeyer St,11211,"(40.7116974, -73.9574585)"
WyeBhonhjnjzzpuPJ1euvw,La Chula NYC,68,3.5,89 E 42nd St,10017,"(40.752901, -73.9773022)"
qXdxckyNMQ_jFz7ZFvAWXg,Dos Toros Taqueria,129,3.5,295 Park Ave S,10010,"(40.739847, -73.986326)"
95a04LtXLX6gePhPEwff9A,Amaranto Mexican Restaurant,302,4.5,887 Hart St,11237,"(40.703111, -73.921892)"
HqI1ROCmZa2THlBxT9nyrA,Las Palmas Restaurant,140,4.0,3891 Broadway,10032,"(40.8377037, -73.9425248)"
_B0NHhM3GmirV68XE5csSA,Ojala Comida Mexicana,39,4.0,413 Myrtle Ave,11205,"(40.69323, -73.9693)"
ykTNq1F-Vpfw4i4xGhPS0Q,The Little Taco House,28,4.5,246 West 4th St,10014,"(40.73475, -74.00321)"
jHd7KHMvpI53bZyL9UGTug,Oxido,11,3.0,1450 Broadway,10036,"(40.7547219061481, -73.9862432694773)"
-kVueEw_fyO1Q2Gkmj6Few,Taqueria Santa Fe,301,4.5,4708 47th Ave,11377,"(40.740766, -73.917876)"
4QVG74AmkmhjE63-gwyWow,Mexican Deli,24,4.5,2711 Broadway,10025,"(40.7996094, -73.9685912)"
VsqHs36uLxhqmjo60r1aJA,Habana To-Go,263,4.0,229 Elizabeth St,10012,"(40.72292, -73.99418)"
mJVO64T1WWzJYvNlbLSQNA,Lucio Angelita Tacos,22,4.0,55 Lexington Ave,10022,"(40.7594591154635, -73.9697938801726)"
l0ZOGV9tohkpfHiZ-3XSRg,Friducha,58,4.0,946 Manhattan Ave,11222,"(40.73152, -73.95432)"
wtQHeGI3L04xCJ5jODsRlg,Los Feliz,440,3.0,109 Ludlow St,10002,"(40.71938, -73.98882)"
4YeKYQoZHCx2xkbjmNhMbA,Burger One,184,4.0,1150 Lexington Ave,10075,"(40.7752780616283, -73.9587344974279)"
9yc2V6zNpLG58uPV_ykBog,Boqueria - New York,234,4.0,260 W 40th St,10018,"(40.75558, -73.99012)"
JnOYZqzRBHkEB_mvMXph_g,Juquila Kitchen and Bar,73,4.0,39-05 29th St,11101,"(40.7532, -73.93436)"
EZ-ec_6fXPsZiDshbFMnjA,The King Of Taco,94,4.0,9017 31st Ave,11369,"(40.7601063, -73.8779181)"
OYLap8kSwmpGiYSZPl_GnQ,Mi Otra Casa Restaurant,22,4.0,9106 43rd Ave,11373,"(40.743265, -73.874115)"
9yTnfgbCENMZUUAlY1ym9g,Cabo,327,3.5,3764 E Tremont Ave,10465,"(40.8257522583008, -73.8216018676758)"
qLUH_0H8ct_DTSqrjwd3DQ,DORADO Tacos & Quesadillas,9,3.5,570 Lexington Ave,10022,"(40.75686, -73.97228)"
SP4bvMvxel_UPdof_er3HA,Taco Mahal,451,4.5,73 7th Ave S,10014,"(40.732337, -74.003303)"
zVvEFNvlyBbQ6edjIE2gBg,Burrito Bar,643,3.0,307 Flatbush Ave,11238,"(40.678342, -73.9730639)"
SUVMcqAwPHhcRMtfv_djRQ,Varrio 408,333,4.5,412 5th Ave,11215,"(40.670226, -73.9857509)"
PZM0lwv0i0ZRpyzioRU8SA,Lime Jungle Empanadas,90,3.5,197 7th Ave,10012,"(40.743201852814, -73.9966291921214)"
MHtbBc2np3sR7jiV9GphNg,Tribeca's Kitchen,406,4.0,200 Church St,10013,"(40.7162705535921, -74.0072225927912)"
RGSjUKs-hNpCSafrFcU-VQ,La Flor,227,4.0,53-02 Roosevelt Ave,11377,"(40.74434, -73.91141)"
ONUgIihg-ROELPgKiWfs7A,Bushwick Taco Company,96,4.0,839 Knickerbocker Ave,11207,"(40.692, -73.90616)"
yqU1-chsjix3T4EMY2MyxA,Athens Grill & Sports Bar,183,4.0,3011 30th Ave,11102,"(40.7671808396101, -73.9218648523092)"
nY7jGZGMR7XA95t2uey2hA,Viva Margarita,145,3.5,364 Lawton Ave,07010,"(40.8278310422836, -73.987404530236)"
R4L19kfjFVoJoiRw_nXmqg,Super Tacos,133,3.5,96TH St And Broadway,10025,"(40.795452, -73.973281)"
TmVOi5Kl6OGXGPj8cn1XyQ,Gina la Fornarina,25,3.0,2028 Broadway,10023,"(40.776603, -73.981794)"
sNVVV7fha8vjnLY3BlmH2Q,Delicias Puebla,1,5.0,89-04 Roosevelt Ave,11372,"(40.7481134585446, -73.8776576891541)"
jYRhiPw2qCSWxZTcp3DzIg,Chicazapa Mexican Restaurant,11,4.5,617 New York Ave,07087,"(40.7560016, -74.0384836)"
jf95dOTlZB7oPWz9JLgaQA,Borrachito,16,4.5,206 Avenue A,10009,"(40.7295, -73.98084)"
DpOhfKF92bZPqN9NPreTEg,Cocina Chente,98,4.0,3535 Riverdale Ave,10463,"(40.8860743476189, -73.9070924953627)"
iaMuLypgQa8yaDWOOmlGVg,Zona Tribecca,15,3.5,353 Greenwich St,10013,"(40.71865, -74.01008)"
MRF4bNFPAyHe2rMS1yZobg,El Toro Mexican Grill,103,3.0,69 New St,10004,"(40.7058516, -74.0122291)"
yZs_A8r0qDz7Z5bR0C-aiQ,Black Tap Craft Burger & Beers,879,4.0,136 W 55th St,10019,"(40.76347, -73.97978)"
r3bwyyc48GoqIFYLd4gOXw,Casa Masa,3,3.0,200 Liberty St,10281,"(40.710645, -74.015555)"
x4W0rufd01dP8ieMhlTqmQ,Dos Toros Taqueria,48,3.5,668 6th Ave,10010,"(40.7413, -73.99359)"
0zlhPoyRJs93yqJmOp3Nag,La Pupusa Loca 2,7,4.5,4709 Bergenline Ave,07087,"(40.7812818, -74.0222898)"
Zk8UgB9MDoIHWFYgAxNlIQ,De Mole,62,4.5,2 Hope St,11211,"(40.71377, -73.95786)"
-xa6FYrKd98HQaVDu96JyA,La Chona's,8,4.5,38-07 Broadway,11103,"(40.7593333, -73.9193226)"
njV8tFM7PivgDhWng_Lb6g,Las Margaritas,184,4.0,7206 3rd Ave,11209,"(40.6333399, -74.02719)"
KyOtOluTH8c8SICpf85thg,Mesa Azteca,214,4.0,91 Wyckoff Ave,11237,"(40.70506, -73.92022)"
JXcYD52B4190gIh6_RSXCg,Lilly's Craft and Kitchen,755,4.5,675 9th Ave,10036,"(40.76138, -73.99071)"
4c4Uwb5yUqXJ-inkcDinIg,Los Tacos-Mcondo,259,4.0,502 Grand St,11211,"(40.7108323440285, -73.9509542539666)"
8DvAPUI0qP43rY_CD8YYZQ,Lenita,64,3.5,7 Hanover Square,10004,"(40.704046, -74.0096618)"
bwvd5ZwBTXdpCwJktU-P8g,Sabor A Veracruz,134,4.5,6415 Bergenline Ave,07093,"(40.79295, -74.01361)"
Jh6bSOaw0ftGh9ONiwr7nA,Los Tres Chilitos,182,4.0,456 Central Ave,07307,"(40.75021, -74.04619)"
ws2mNxUvDUxj509kTldSZQ,Maura's Rotisserie,2,5.0,353 W 14th St,10014,"(40.7408261, -74.0047136)"
yvva7IYpD6J7OfKlCdQrkw,Mi Espiguita Taqueria,107,4.5,32-44 31st St,11106,"(40.7612033639422, -73.9261436462402)"
ECj6_ovNLQ3wbTxIDOmfwQ,Taco Playa,22,4.0,212 Front St,10038,"(40.70737, -74.00269)"
z6SKrIMATXU5JZ85D9ecuQ,El Toro Rojo Truck,19,4.5,,11102,"(40.7720489501953, -73.9260635375977)"
9qOUxAQD6Tasr9TVUlSvdg,Los Amigos Mexican Restaurant,119,3.0,2273 31st St,11105,"(40.7744827270508, -73.9123611450195)"
iw5iI-jFXnDZaeiGt4Weaw,Twisted Mexican Grill,37,4.5,18-33 Astoria Blvd,11102,"(40.772422, -73.9264379)"
6eihmCzFJvolelWSW7-VPQ,La Esquina Del Camaron Mexicano,26,4.5,80-02 Roosevelt Ave,11372,"(40.74721, -73.88557)"
