id,cuisine,review_count,rate,recommended
y800EdmdRpesUgQYN4VXNw,italian,570,3.5,
eODPY5rejL6CYvN4DEqwrg,italian,219,4.5,
AHVlPpOkiEl9maijGhar-Q,italian,845,4.0,
oJJPcjyBRLwxenzWI6IFfQ,italian,37,4.5,
pGr5QuQU7Ur5GHLvXbT8bw,italian,1158,4.5,
KscSF2Bnwa_wlg1MbdFjvQ,italian,140,3.5,
EZNw56hywTm1PJNYOMbfHQ,italian,113,3.5,
j_5IDQ4UyxAZsyGATGLHoA,italian,92,4.0,
cg6Anl_cfh5dh6uSPb-E8Q,italian,171,4.0,
HVSi0slZGjJ6Ktg3AEixGg,italian,66,4.0,
P1hH4JDmzCX9hs-lZ-GCNw,italian,39,3.5,
fBDnGXpDXFAgpZDB0XDSvQ,italian,58,4.0,
9DCZ8Ols3w1sfQBoKEq-hw,italian,124,4.5,
T_vLaKsuyJPDpsrSZuc7WA,italian,427,4.0,
nUpA3sY5b6dynC7aj0eV6A,italian,672,4.5,
XPuCR_UaPliuNQMzU2pNlQ,italian,622,3.0,
fvf07pvTuVv-0aF5ZlQBwA,italian,150,4.5,
sppl_-Hw-UMX5tlTd_0poA,italian,264,3.0,
MlboKouxmGPxV2swgCh2AQ,italian,77,3.0,
mk3UxnO9MQlJMsr_mMG9yQ,italian,445,4.0,
ZqIFN8MctXVR1Y30Bsohtg,italian,419,3.5,
DD-hzjrGrWQiymt0Ws751w,italian,133,3.0,
iSSXEqqivON7bAUGvzz7Iw,italian,34,4.5,
hA1apARxUMy67i6ipD_EKw,italian,58,4.0,
q6ux26c-SfK-679y9lvVbw,italian,193,3.5,
P2CTp4xyaNCe2AXSiLeOSQ,italian,594,4.0,
4SN0mwVSzVkFTpb_aH8cgg,italian,219,3.5,
PntYFpmgQjAuccjszMFbBw,italian,176,3.0,
0SkcVXP7tT-TTNViAGaodw,italian,77,4.0,
uy9JPyjgthV64RCJN-EyAw,italian,155,3.0,
3O8IdtlrHNBzxEnPGD1ONw,italian,363,3.5,
DM0Xv203Eza58x6Fvie75A,italian,48,4.0,
q1F09j4JFRZQJ2e11m7lGg,italian,33,4.0,
m86CNmYThtzzWB3nPnrhbg,italian,435,4.0,
zxNvP9A5gqJWg_2xQ8s43w,italian,368,4.0,
3X3n5JtRZHwOlHnMkQTjfw,italian,33,4.0,
ZtApaQ9G-lyOfE-Y80tauw,italian,299,3.5,
_yMBdYh5p--WtF3n4a2iNw,italian,10,4.5,
VLGmFHE4s0Sfu0piMVQa1Q,italian,146,5.0,
UrJkrJ5HsVGyLE2dogiUCA,italian,36,5.0,
Gzwpeu4rw8T-XDYCllegxQ,italian,302,2.0,
AYBRN8pKB8_ZfcCks17OmQ,italian,60,4.5,
XIhSecPSJ42wdRkXuFjcFw,italian,34,3.5,
cp7rJwmk0PeVBuGRo4JJfA,italian,145,4.0,
gTEBtsTbny8FjSCrnPbHqw,italian,92,4.5,
JL_p-OHtSEYVfoeLQQgqDA,italian,886,4.0,
fR4JL77ZHvoXHQ_-bComqA,italian,45,4.0,
3xd4L_TdfdhuCjAzJecs6A,italian,185,4.0,
EU47dsc_vvByG3qPIMyRog,italian,78,3.5,
acXWoQ2wZnpzRV-0V58YTQ,italian,225,3.5,
C-V8rvmamxMzu7EoQkcFrg,italian,111,4.0,
e7jRn5TNlF84k7PuvJ1MOA,italian,177,3.5,
JAWWRCjAjAIKOflewu2gFA,italian,111,4.0,
0ilxaqMZ-V-y-CsQnEpYWg,italian,86,3.5,
1-tTWAxTZq3fpt-Pm1iHjA,italian,104,3.5,
TsO4cjFld0Plznpimtn8uw,italian,254,4.0,
efYELOeAJ-CjKpzayEfblg,italian,1051,4.0,
5hzBBS8u40nmcY_zmiq7dw,italian,1,5.0,
7dYie1rBWQVxfcGbYYTYCw,italian,1,5.0,
4N-M8lplRLSTGveJO6OB2A,italian,33,3.0,
aVU9U42HO0XWgvj5s_wYZQ,italian,41,3.5,
gL4V5DN3yH45hbXqvy8-9g,italian,392,4.0,
3Sm7_Nhnj12r5RhianvrbQ,italian,179,4.0,
jSrDUsCXkKqbBQ9sqDLFcg,italian,117,4.0,
tqrMjK1oyuvFGSz3Jxms1Q,italian,104,4.0,
UtyDjJSV2TYifsPhlHn_7Q,italian,279,3.5,
hDgpiXE5_d4Is1sJ5kUBQg,italian,723,4.0,
AevRIon-_YHQ2FCO-L120w,italian,232,3.5,
St8a2de1vfyCxwIySBUWbA,italian,376,4.0,
ESpIimUxHNF1fFuGBdVwCg,italian,324,3.5,
NImSAO-1r0RYirViah2aIg,italian,224,3.5,
W8-g8yoLUuLq_US8NqnDhQ,italian,245,3.5,
qZK3e3kZAuyVlNrFNjBZ3A,italian,236,4.0,
1A3m0-dOhF2PKRU_8S2YYQ,italian,73,4.5,
UYL80kyU0WvpJXySIQ6boA,italian,17,4.0,
1s0SM5zh7QEMlqjIM7XYpQ,italian,56,4.0,
bJwcf-h06wX6Yo3kVkajww,italian,168,3.5,
jtG2vc_qkBOwcaxFBYfYZA,italian,327,3.5,
Gun7lX-5SYRWzJsNsu-U6g,italian,126,3.5,
klVfGJTnunYSSGuTv0XA-Q,italian,160,3.5,
LZcpNrQQqC5IWbE4c-9Cyw,italian,204,4.0,
8IzVyi4kNO_lpEW1r_DbiA,italian,280,4.0,
0O0DV4tKQkp2lS2wGcg_7A,italian,295,4.5,
21y8cakUmhd3g13nh0cq9g,italian,327,4.5,
fp8X7ERa-0Ot_QD36I4ghw,italian,217,4.0,
39g9pylx-xeIHihTe76HbA,italian,27,4.5,
BiNtCoIGo00Lua93hOrj3Q,italian,321,3.5,
8jbR4ddFKKBY3ZOZRP7M-w,italian,23,4.0,
Nzz7O9jSdfSOaPL5huYcSg,italian,73,4.5,
7sfNt4EmWJ61WrdIExB2Ww,italian,93,4.0,
SPYMe1nvAEFfgacIqSsHIg,italian,731,4.0,
GVOjDvKHLoo21n3Uip1ETg,italian,272,3.5,
hFmz7HH2og9hn7xNNv20yw,italian,296,4.0,
Y-_50g94Eoy3TkO-CWvJJA,italian,42,3.5,
MlOdJ9tK3idyXGR4Yo7ttQ,italian,120,4.0,
SaYTVG7wHCMDBofHCgXPaA,italian,1204,4.5,
HF8zZ8wBExkVTSOTHQ89_g,italian,326,3.5,
bmcIFCtXLzkQIgLmDVXs3A,italian,70,3.5,
vTqpFJxTT-NTeK7I-4FxmQ,italian,79,4.0,
BnD4rXxjArNd9q5sC8t4uQ,italian,18,4.5,
mwvukHjc7Trs5fRbZ4-TsA,italian,250,3.5,
FakrQWMNdYoBIp18Tpvn0Q,italian,125,3.5,
3VdNPvj6d6EJ2fZj7p1n9g,italian,267,3.5,
XTSScqbNujYlE7c_nHmS1g,italian,228,4.5,
nvisU3jrXgA7xL5nEt3iXA,italian,247,3.0,
Y6MKrA67c53InBcKX63HgA,italian,52,4.0,
snjLnv4jLhP9BZrKlQ3uNQ,italian,139,4.0,
M4pCWzdBCkp2g_d834a7Hw,italian,770,4.0,
wOYqxqz5yhx3CrP2RsCXpw,italian,591,4.0,
01DAquyaFe54cYXT0SQYhA,italian,66,3.5,
g5RqTm1v8Stsm3MXL19Adw,italian,220,3.5,
CQEy2d3EB3DLOOCLdJicJQ,italian,2,4.0,
LJaLQby_H8E9eHvcIW0xnw,italian,348,4.0,
bppjJw5J8Ht6WgGp1bzPtQ,italian,178,4.0,
NsCmrhNRzn7iA6amdSdymQ,italian,73,4.5,
9GPRbrLHvPmLScQVw7L3KA,italian,135,3.0,
NIGRsA3aRFQUEtxl63IAMQ,italian,230,3.5,
wT_-RVwMoiPAL9L191Zjvg,italian,45,4.5,
GXq2Qsm--A7QQt9rTXldig,italian,648,4.0,
KfHwEsirvgNwqqSSIZ4Kdg,italian,74,4.5,
yRAU7MtAE9St6Q8LSeFZCQ,italian,20,4.0,
MZK5cpG1WWFV5a0663UUgA,italian,1,4.0,
2F0onUXsdSunj3FN7YsxBw,italian,7,4.5,
kNxYppnUMQEBj7TU6burmg,italian,270,3.5,
AhqWTf8ObRg1ZcNRV_vzIQ,italian,102,4.5,
6KcS6hc2j4kJi2XTGxC1eg,italian,362,4.0,
b6Tpm0PsDqLYZFUuqNte-g,italian,177,3.5,
njVlqTOaQUEjDRJV_KRcjA,italian,14,3.5,
cRmRAl5HHJcysKBSrHivHA,italian,71,4.0,
LF1QAuvpfX7KGQlg2zMg6Q,italian,1771,4.0,
EBK0OkVMBg_n_KxAU_4DZg,italian,402,4.0,
mYQMjrtHp8vsEKKNsRz1XA,italian,222,4.0,
hkCrlw-Yt7uyIFBACg79qA,italian,160,3.5,
cwr8Mq0C2Pt0qUMj5CT8zg,italian,58,3.5,
wl3LJo1MpZFUyzPQlt8G8A,italian,51,3.5,
DPHbENEOPm3BrsYggjr4NQ,italian,16,5.0,
vWa8iPUYDGAMSBCqMwJylQ,italian,39,4.5,
NtDokBknb4VRW07vuCMwJg,italian,44,4.5,
q1bWmeuCw6750Z2OX4mrBA,italian,167,4.0,
ED2I3t5rOf81cddCsLA4tw,italian,269,4.0,
ibBKegqw4HXmc2NyZszNDg,italian,51,4.5,
srhEv1OqoK9W5JRdiMWDyw,italian,1480,4.0,
ZKgZclCogcbI1_Tuw22Kgw,italian,115,4.0,
J0c8ZtHPf08TMVeojPkNkQ,italian,408,4.0,
uMO1DfoytP6Hw5bl_z7mDQ,italian,186,3.5,
6fjcZtaEtrmIas-WNss-eQ,italian,303,3.5,
59ZglWcS5FJvcsACbnuVcg,italian,79,4.0,
u_Cn0KcNrjzun774_dH2cw,italian,6,5.0,
zOmgO8Di9Ui2bQHqSarUKg,italian,1971,3.5,
MUYbGM2a38uhFbvhnFusYg,italian,167,3.5,
f0ZiPTUG99sHR3p6z9y3qw,italian,176,4.0,
elPjOCDb8WmOpaQEI-AAOw,italian,85,4.0,
fNRRmvVKTbEBSaAOcA-3bA,italian,165,4.0,
SbzTvrZZaYhN_EakX_P3ng,italian,5,3.5,
AV9x0hUE0yQUMjUGQNPexQ,italian,120,4.5,
pX5QH2s3ttEGzZ5Xapr3QQ,italian,14,4.0,
Y3xDbSHXs6apMA4JLGJZ1Q,italian,455,4.0,
uEKiv6WEPg9dWj10HCur5A,italian,233,4.5,
b_2l7KaQ0_cyVFCwzvXplw,italian,29,4.5,
L5MrjGhBqQkwlguY0ilxqA,italian,360,4.5,
ubNySbvyISy8q3oy9tsJaA,italian,96,3.5,
KZHeT-AgZnF6iYCVsucClg,italian,234,2.5,
NICTgnuTPwziO56o6fyuRA,italian,83,4.0,
TQ336oZd8EJ9kj-_yVQCjw,italian,161,2.5,
8cnfXAq6ehOsGRw4rh-dzQ,italian,212,3.5,
17OE3Vgm-QN98Ro0AS-A3g,italian,179,3.5,
ItyOhaRY5VeNAdK2liPEBg,italian,49,4.5,
22RnbE0EAPsv50XzJhtnyg,italian,146,3.5,
Ng092KqBbDX6FWUtpWghww,italian,183,3.5,
Im3hUrLWhsavRg-9OwMi1Q,italian,118,4.5,
gvul1x9MMawVzStJpfGoLA,italian,62,3.5,
hHcSeWPxAzIKecuWKcNqOA,italian,199,3.5,
OxqUWRZFUOz3r6_4bh4mfg,british,499,4.0,
66T7rXIZvcVg7XicY6QObg,british,185,4.5,
3NbhYebjZPjLTWZZyRuhsw,british,473,4.5,
tyM20Xp41uWm5-q_htVQmA,british,831,3.5,
i34wlziIjT8lHgUN1o0ToQ,british,339,4.0,
vRqj40pRwz0OHHRVgOdgRg,british,333,4.0,
74FFOreAgPphSwSZlfZzgw,british,583,4.0,
FlgTV8DgQpm1D9lwC_-ZQA,british,156,3.5,
yDKChr-KX1Q1TbxUjaQJ_g,british,101,4.0,
G6Kc58Oc42uXY2alGCoDBA,british,226,3.5,
7boggcCID7gVdNFQn4e8hQ,british,202,4.0,
9epyzBMgOVV71p22eYyjRA,british,384,4.0,
ihd2cISx6muy6bKVPhA4cg,british,59,3.5,
2RbBg1CIxBZAc2MQPdxkcA,british,1018,3.5,
4FtqGBB96denVJu8KnuGKg,british,369,4.0,
a2DgSBzPml-ewaEz_J4Ezg,british,763,3.5,
2Mia4J1QKd247oh2IkuEdg,british,59,3.5,
PJS8jssQ-k7avg3_77OhUQ,british,200,3.5,
8fn5gUBncPJifhsEKmAejQ,british,527,3.5,
c7cf_HlSGMI5HO-zDLVNvQ,british,4,4.5,
FLRx5tOBMMDJHEUYAAfa8A,british,240,4.5,
UkhDjycM5q0ZFKQ2yQ-MDg,british,61,4.0,
RT9J7k42HkokPbRNk8q6XA,british,1,5.0,
EaAAP-gDALDL7GxcseMjBQ,british,364,4.0,
3LNcgFUGdwJil-KDQPZmdQ,british,2881,3.5,
U7H_286KDxKSed5K3kn7Vg,british,75,4.0,
bpjDo7svAFD10eszaOPQHw,british,92,4.0,
s4dRPq3hzy2Df-pCDHcVSg,british,574,3.5,
GEbvV8QRegWwF6JQHfsOyA,british,22,3.5,
veku2cg2qaV-7MxwhOMBmg,british,625,4.5,
BDM5u5RodeZbElVo_iRdXQ,british,302,3.5,
_cYuN0yD4aStZ0oXPaaRmQ,british,82,4.5,
y6XohzcYjUAQOD8U3NT_yw,british,410,4.0,
7mgLLxrR6Tl26RkaWHGNGg,british,41,4.0,
1hScmfYV42XshcprL79MAQ,british,195,4.0,
UQGwXsOt9u0uZX0bY6j1kw,british,234,4.0,
5cWiDSoiaOUjBLSTKxRkNg,british,52,4.0,
GlSWzWVmQsKLGxySYSGRbQ,british,441,4.0,
vGS5X12NYXCl8NpynlxRuw,british,481,4.0,
QKiVXF-Y1IK_NkRfvtY4sQ,british,135,4.5,
EYjn8wQKq38xpesxSIG1kg,british,44,4.5,
weCOWpBaTreowCDFuBznqw,british,119,4.0,
tjnWiyMheQ2o1jTXL8lyXQ,british,219,3.5,
ihplCj2HKWR7z-bBKf8Nzw,british,202,4.5,
GXh9YpX4v8Wemrq-SPDPhA,british,317,4.0,
tXtEDmMmEd60A9DQOqvY4A,british,67,4.5,
_YmyHYuM5On1zW17aOf3ZA,british,87,4.0,
yXkibW4aTbHlmorIkGSg_Q,british,54,4.5,
9TnAjeamy5pnpCQzrEZ_ag,british,114,3.5,
tGsfb07uPQk6QloAB-XC2w,british,1165,3.5,
Z65cd3Z7JvwK8TnSVg-cfA,british,766,4.0,
EY5ot4Z1tgbDC-TZXIcRjQ,british,399,3.5,
-olla_BldF5Y84I9ezRNdA,british,699,4.0,
BBszjdL8z21T9JpnNYgGiw,british,119,4.5,
f7i6LxdwbDXExDn_58tXaA,british,1309,4.0,
968r2kMB3ZWkyZxOm4XoRw,british,139,4.0,
F3-DYH9YMa3UEUaedhGocw,british,97,4.5,
cDaDAXxu_h9ic2HAKKb5gQ,british,133,4.0,
7uJBW357VM1x57vBbILrgQ,british,103,4.0,
0Q3xCYWK2N-wJfXjLa9dFg,british,347,4.0,
zjoHov9SWVHHUk_2zSNzPA,british,14,5.0,
HYFSOb5o4hppToeYe1va1A,british,230,4.0,
ph-GkrDhM1pBwbs-pfvV1A,british,187,4.0,
objNX6cuj1JyUijFjw21Qw,british,106,4.5,
BHpAlynD9dIGIaQDRqHCTA,british,146,4.5,
7Gr0D5lPKalbHKy7oG7rKA,british,313,4.0,
SgmmMT7T5b-CxP5duc0wWA,british,146,3.5,
ykXZyQBXxoOMoZfaZMnHmg,british,346,4.0,
sDajjybHSYFw8gTVbknPGA,british,285,4.0,
Li52Rr6BM4bGNYdpn7H8_w,british,361,4.0,
Oyo1aojLt5Q6FXBNjidVeQ,british,118,4.0,
GxqEVZUgz8xophUos_V3eQ,british,1544,3.5,
sSams4lvONlOHQtI7lv9tg,british,130,4.0,
qOomR3AwClOGpV1HdqOTFg,british,193,4.5,
CZAio2nkMzsEyYlZOK4zrQ,british,210,3.5,
9J2enP8kZHSEhCMbRaR_Wg,british,196,3.5,
tiwrAjwddw-3TSrnWSYD7w,british,323,4.0,
hQmH1FWXBWaIBD1tEV9_Hg,british,515,4.0,
pQuZDnefX038xurT1BhDXA,british,2344,4.0,
CjSLDlOGzyHcJPwYXZQsWw,british,115,3.5,
cfRNYMDqmK3BNXWzCF2zkQ,british,158,4.0,
jjLcqGI11ThxAhcftEh1Aw,british,788,3.5,
XO3yD87rTPz9o6Dy9qRaJg,british,201,4.0,
CM0RFd0kqkT-LdC3gXGk2Q,british,222,3.5,
xnRgRjOyLjwkWJeajg6CHg,british,178,3.0,
2LRg0V0K1iG6JqIvCND5kg,british,392,3.5,
3VQEgSJShNfBka84IC-baA,british,180,3.5,
xTq-F5nRIOV494iKQJxWeA,british,319,3.5,
66ndKMpJyowBx-GrvM4QvA,british,107,4.0,
n7LwEbf0zsMapAcUtyyeVA,british,379,3.5,
p2eGvP8uEeSAZx2v5XxNgQ,british,228,4.0,
JNkK9xp-hTWxsLrboPWC3Q,british,367,3.5,
YnOLKAOE09BcsoU61ExlkA,british,98,4.0,
E5EulxzB5vzP3NXmKvpv-A,british,135,4.0,
1z5Nu66M6W8mk5Ap4osZwA,british,1399,4.0,
X2cZaJqblzi4M0irKodWcg,british,203,4.0,
r0tK9XX_Ah3nJY6CcLroiw,british,203,3.0,
IjQ2yGUKkvP0JIldT9vRFQ,british,503,4.0,
9DjzvaeW0M78OKio3n5BLA,british,252,3.5,
9oyE5T8P3YfTYjKrOn-i3w,british,465,3.0,
zfuLhNFNikUu4YczQ1T3FQ,british,153,4.0,
kMxXLrASxsbmS-ZzAaBe-A,british,493,4.0,
8DNI5z7pKzi8YmMaz2uFEw,british,336,3.5,
xd7ioU33jkwx0hQ3kUNIOg,british,400,4.0,
pffG9Ciyks5Xik7opl2bEw,british,539,3.5,
ryvBsB9FrBBZDak87iGS1w,british,1042,4.5,
c8FID4VcTtDDONokhACvfQ,british,356,4.0,
5mJgmAgKpTbCDdpVs7OFxQ,british,187,4.5,
tV2IY8q92bOEwVC4McgPjw,british,256,4.0,
tOn-wEQ06ScrgeU5Ljw7Gw,british,481,4.0,
RiV2e2jVOMAA8kNS1zlKBw,british,317,3.0,
h7tlu-BA8XyHQI-7mO0New,british,356,3.0,
LppKzOZ2ZGmD7GrP5JAh5Q,british,375,3.0,
hpzm2ZMMccvsm3etCxnJEw,british,333,4.0,
f4QBa0khsF9Ut99Tc9IMIA,british,153,4.5,
YL1LxYufuwX5sq4RwW-2Gw,british,203,4.0,
Xq9uOJz0U1iugBqRoQt1hA,british,361,4.0,
MLFKsPTgN2EHEyD4cPZznQ,british,75,4.0,
IrlANmmvYynVviRwvOqNxg,british,174,3.5,
mXN9tmuDHZIfCeUBYqSRuQ,british,90,3.5,
yzWjUKaH1AJvSpBQLkuHHQ,british,248,4.0,
SMGsYvfRNIlJc8ZgUjXQow,british,9,2.0,
oopgHvduXbtgwNRmybEhgQ,british,1147,4.0,
xefmiLAsKURFc6FDGSRgfQ,british,135,4.0,
IiIzeFqe4tJiHaAWyw7ddg,british,346,4.0,
yFB5JUiz-SPpnhWg2iCU9w,british,92,4.5,
BTB-nzu1XgEbNRXDImz5qQ,british,52,3.5,
65tcRhhQKAxPafN017WQ0g,british,224,4.0,
lsUw9oApqJUQHp9mO5sfJw,british,255,3.5,
2CyDPKUey42CuPowPlPTfQ,british,104,3.5,
gvrsN1fIZhzmagEPT21cCQ,british,57,4.5,
5jWtmwlNbXLcHDU9ka2iQQ,british,6,2.5,
VN7CdSCyo-ZWquo_ouGoVA,british,180,4.5,
H7S7-vF2z_HfaLo6BGPetw,british,482,4.0,
eGfpa9r0aGtN3V8ZwgaOEw,british,308,4.0,
Ro-EW-LYUOXlnkb9wUmX8A,british,99,4.0,
s4_ruNWE136n8awcA9oBbA,british,462,3.5,
K2fPgVQF2Ao04sdc5ajN8w,british,221,4.0,
OXLg6oj1OA8YG1XG6WrwYQ,british,246,3.5,
qtFJ6T6-bO7IhOpgWb7XLg,british,373,4.0,
H3AnaDvXg_tXticwUGL7PA,british,95,4.0,
IPrNgaXjtEJrb8vWA3si1g,british,198,4.0,
jJfCbhEnI5PMPW_vS-Pp6g,british,163,4.0,
Rbm8W3kgisxD0KVk_HKIBw,british,355,4.0,
TikAlBfPzWZQ9h5yk8Mmdg,british,189,4.5,
5mqqqlQQB7BmVP3CH8ohag,british,438,3.5,
1PBlkYAEFhc0cpqNNvlkWg,british,373,4.0,
w4cFJhUpjGXqqWBd3BbY4w,british,1970,4.0,
AMXOlur-z5DXBeyri9b-Hg,british,178,4.0,
uXbm5anCKrg_wmzIwEOR7g,british,181,4.0,
WoAvunLY0_L0ix8Vgit8gQ,british,209,4.0,
qD7Ttf8FSL6bplLBwjvXXg,british,104,3.5,
t_IXO90SSJz4pt5GLD2lTA,british,336,3.0,
jf3JRaxUYU93x8LFU-8gkA,british,143,4.0,
uFRbWHqcD3mh5HX_vkQm8A,british,293,4.0,
iXu4yeTPxmusfT5gbeKeDA,british,281,3.5,
HPZ1K623Ve_yR6DLY4UbQA,british,356,2.5,
qOv_Tb5oOx6vIOMQ14wqpw,british,21,4.0,
djK5sn1L7F2Q2id16Jn2Bw,british,156,3.5,
2T7VnitTQk8MQ0Zj9icIhQ,british,84,3.5,
3ESlPTtjsEsyI5jhJFvBbw,british,101,4.0,
dS2VNgvdLCAxImvcVBV6wA,british,378,3.5,
j8DFd-bxnvM_UfHnDLIA0g,british,308,4.0,
a8hlHcxPxtXmYxGFsy5PSg,british,136,3.5,
GCAQmtRdNhqVit5KGJ46Qg,british,462,4.0,
-bdxB20YveudeyL63chscg,british,576,4.0,
Cw8g99c6ybhsbrTCgI5S_Q,british,280,4.0,
MyQV4i518ZO4CLudtR8gLA,british,469,4.0,
w75Qg2i02FPNN6HQ2yKS_w,british,452,3.5,
wf8RLoduV1gygYRZFNVSGg,british,74,3.5,
ohLIPmzTysowInbte9XhMw,british,434,4.0,
26E3j9l0XW_onVIUP-ThCw,british,570,4.5,
kExRD3nL8Z2TntRtW5ACiw,british,64,4.0,
sVG1whNWHhlbjP6p027YcA,british,972,4.0,
i594le8J8JyhJuQoQXb1_A,british,242,3.5,
mPXHD_SFIZxXhmIznSzuGg,british,151,3.0,
Cz6It2NB_QBXCjnlsWGZSA,british,647,4.0,
8NVN6Nldm7AGoGaABBZMRw,british,632,4.0,
OmgYgPGvf0a8Gz_jWEpLFQ,british,597,3.5,
n69FkL9ZcWqda_LeSN6CRA,british,36,4.0,
234C99-QPpEDnUZ3yWnukw,british,128,4.0,
tIqk0ZWGoItm4oR-l4o4aw,british,250,3.5,
NXZFu7KHBrG02gzYneY5Xg,british,573,4.0,
OHnzI28Pd89TUhSs7tCDrQ,british,297,3.5,
bEloKDe-QVkwakAwmFKbbA,british,1413,4.0,
TtGdKu-qGVvFttp-RcdYwg,british,384,3.5,
PmFFar8XTHHft1BVE0NpCg,british,130,3.5,
NdvmQ8VoLUIZyFpApZOXUA,british,355,3.5,
1ExwosnCMtb7D3SF5ovo6w,british,211,4.0,
-WUCua_aSIpfsHKMFlMEMg,british,65,4.0,
79vCbIPpegECCPrn3bNpiQ,british,856,3.0,
X_2RR5F7Bq3jos28dQuvlg,british,442,4.0,
m5Whyz8O8jM4DrE808h71g,british,497,4.0,
qkfCbxRFLENQ5ClzQfHbWQ,british,261,3.5,
iYmTPHpjcb3xtHn8DlkoWQ,british,233,3.5,
ok8VAxxZLd05RNEX88GzFg,british,528,3.0,
DUYxe9yYAx3GQiZXub5pmA,british,241,3.5,
6ByP77RSnZRZyLfAZOaWHQ,british,207,3.5,
aSFBv64GBpMOFPqIleeQFQ,british,1553,4.0,
ttE1oTYNRzK51h8FyIX36g,british,253,4.0,
eVBVn6bjwl_mMLxN-35_6w,british,1251,3.5,
VYHY4LbrRWZCoZzW25zynQ,british,789,3.0,
4MqJOLaeqCgBFQmMFPfe3g,british,722,4.0,
d7_W8J8T0PESBsILMsGKGQ,british,333,4.0,
wJ9VnRlrJJP5QnVohBDjoA,british,524,4.0,
NMDrXW5_qnme1hcJrXNP9Q,british,431,4.5,
2QOX2rxvcu956xLZRMdBlQ,british,326,3.0,
RdETxi25tbocKIcMiW5TxQ,british,520,4.0,
Mhu-5t9bi1V0tUgf-LgE3g,british,645,3.0,
iM3zYjjmnJ06VVmxvTo9eQ,british,296,4.0,
0whkxT11d-NvKWN7gIGf7Q,british,120,3.5,
eULmXsUh8UJ1Vxgp4JYEIw,british,101,3.5,
VNee09tB2NVGTe3g1tFylw,british,566,3.5,
-wkcI5M7902hJyhkN1zS3A,british,335,4.0,
svYBY_pf7p2VezMyWZtKAg,british,279,4.0,
rUBFgZU3QTk7IOgpccE8Og,british,571,4.0,
ZxfXy-odIz_Xi1i9Uu00pg,british,680,3.5,
4jPn2ePLCBgmNbVRXp9_kg,british,130,3.5,
QArou0r7CmLNPWYRA9ecog,british,1696,4.0,
60_ONUWGij1TbvDHSEcOpQ,british,780,3.0,
XghOzJn16M-nvaKMOdC5og,british,1373,4.0,
AydiQxXWQLqVrZ9sEZTxtw,british,307,4.0,
CO3lm5309asRY7XG5eXNgg,british,330,4.5,
7rxg-tWPc1jK7Cikn5R86g,british,478,4.0,
o5fKNEFJbakQ_UJ3-0hmgw,british,131,3.5,
ZFbSCxn8JFL7s7oDBAGdzQ,british,322,3.5,
WFyGR8sW10AzbAoQ4T7Ung,british,280,4.0,
XZBxx5rdGBBnT2RPSdV8EQ,british,237,3.5,
tfrhhQTokFrEwD6g7wkS4Q,british,580,4.0,
lWRewIKhKFzwY_mszFV2CA,british,215,4.0,
3p_qnoOpDu4svcnwoXPljA,british,747,3.5,
WvzuSPayCKimxkjWYQHg0Q,british,91,4.0,
noujMiOizbAWyDw8LbiM8Q,british,630,4.0,
tRZcEKBNNwiZw1_Px_POag,british,272,4.0,
gt-0HkY2DC-NscmhOsKOWw,british,165,4.5,
itH4GH2Mw2D5n5kkQAtMog,british,592,4.0,
bRlJGSu-krMNI_I1IAhwVA,british,70,3.5,
GW42yOQB6G97Pc0KujI3lA,british,386,4.0,
fSQ3CCtFSJ2S8VXDi02-3Q,british,454,4.0,
fWqWouG8ZdPALcMBpiemOQ,british,548,3.5,
vnzaqkKceFACrL1Lys1bPg,british,161,3.5,
FvyhJRPCth2_1pmXlBbTGA,british,215,4.0,
k1QNBqb5FEt5xcwnukp2TA,british,234,3.5,
Kmi3Fm26aRRMLpQz4cf8XQ,british,359,3.0,
_MCfOOcGd4AYTuwH0NR6lg,british,521,3.0,
YL50wX8_PyeQE6NylT8YVQ,british,574,3.5,
mgXtLkCDlv9txOEPEZnwHQ,british,226,3.5,
wLvcBF3tbvu5h6XDYfm7DA,british,539,4.0,
s9pCq2kw9k1JKL06N9BsiQ,british,122,4.0,
La0m0JQirzld8XSyyf37tg,british,409,4.0,
_MjMpJ6fVQZbbTOZf8T2XA,british,239,4.0,
kGkAU_WT0BjDZsSD5keRZA,british,779,3.0,
VP_HZr_j0dXKd80lUBfsyg,british,208,4.0,
PldbjkxtHmWC2QVyV5dAbQ,british,342,3.5,
a8CdwY4uFIP4nXkl4V5EEg,british,1021,4.0,
7yJ3fOQp3oj2xuDaUGD3_A,british,73,3.0,
n8p5g3-Fu1RBKx35QhiaXg,british,513,4.0,
-dQexkmhlgbiKvZ94jBmjQ,british,599,4.5,
tlZOIRKmafh_sRQzi4AbVA,british,335,3.5,
4nZlMrDw-mrvmfEVT-cQrw,british,301,4.0,
pNYcGGAj4AYaExlmrEmfUw,british,643,4.0,
UJSQHmL81lgWqBrc9Bp3Cw,british,117,4.5,
qY1o1MhoRyN84RRhUJtvpQ,british,1021,4.0,
me1IBLFIImlQsafNPvMKdQ,british,245,3.5,
UOaYpNM7VBFMCg1D9hmzqg,british,82,3.5,
2SFCL3jXHv6goWfOr-7GvQ,british,227,3.5,
wXCb19BZ1xEcd8JnYh-h3w,british,70,4.0,
zWrZBXj5F2V_0UknnTfqbw,british,379,4.0,
